Utente Test,Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP
Utente 11,0.006441396622061696,0.006441396622061696,0.006441396622061696,0.006441396622061696,0.006441396622061696,0.006441396622061696,0.006441396622061696,0.018981761400400997,0.006441396622061696,0.006441396622061696,0.006441396622061696,0.006441396622061696,0.006441396622061696,0.006441396622061696,0.006441396622061696,0.006441396622061696,0.006441396622061696,0.006441396622061696,0.006441396622061696,0.006441396622061696,0.01127593680580553,0.006441396622061696,0.006441396622061696,0.006441396622061696,0.006441396622061696,0.006441396622061696,0.006441396622061696,0.006441396622061696,0.006441396622061696,0.006441396622061696,0.006441396622061696,0.006441396622061696,0.006441396622061696,0.006441396622061696,0.006441396622061696,0.03497932992476144
Utente 12,0.0009720233134132172,0.0009720233134132172,0.0009720233134132172,0.0009720233134132172,0.0009720233134132172,0.0009720233134132172,0.0009720233134132172,0.0009720233134132172,0.0009720233134132172,0.0009720233134132172,0.0009720233134132172,0.0009720233134132172,0.0009720233134132172,0.0009720233134132172,0.0009720233134132172,0.008339861378971691,0.0009720233134132172,0.0012690015679501202,0.0009720233134132172,0.0009720233134132172,0.011258577675492053,0.0009720233134132172,0.0009720233134132172,0.0009720233134132172,0.0009720233134132172,0.0009720233134132172,0.0009720233134132172,0.0009720233134132172,0.0009720233134132172,0.0009720233134132172,0.0009720233134132172,0.0009720233134132172,0.0009720233134132172,0.0009720233134132172,0.0009720233134132172,0.0009720233134132172
Utente 13,0.0026576624401105768,0.0026576624401105768,0.0026576624401105768,0.0026576624401105768,0.0026576624401105768,0.0026576624401105768,0.0026576624401105768,0.026474410116601534,0.0026576624401105768,0.0026576624401105768,0.0026576624401105768,0.0026576624401105768,0.0026576624401105768,0.003167507132170329,0.0026576624401105768,0.013084618055125374,0.0026576624401105768,0.0026576624401105768,0.0026576624401105768,0.0026576624401105768,0.006402160362837481,0.0026576624401105768,0.0026576624401105768,0.0026576624401105768,0.0026576624401105768,0.0026576624401105768,0.0026576624401105768,0.0026576624401105768,0.0026576624401105768,0.0026576624401105768,0.0026576624401105768,0.0026576624401105768,0.0026576624401105768,0.0026576624401105768,0.0026576624401105768,0.0026576624401105768
Utente 14,0.001692848790583306,0.001692848790583306,0.001692848790583306,0.001692848790583306,0.001692848790583306,0.001692848790583306,0.001692848790583306,0.001692848790583306,0.001692848790583306,0.001692848790583306,0.001692848790583306,0.001692848790583306,0.001692848790583306,0.001692848790583306,0.001692848790583306,0.015593803630565421,0.001692848790583306,0.008291251323954647,0.001692848790583306,0.001692848790583306,0.009705111328725804,0.001692848790583306,0.001692848790583306,0.001692848790583306,0.001692848790583306,0.001692848790583306,0.001692848790583306,0.001692848790583306,0.001692848790583306,0.001692848790583306,0.001692848790583306,0.001692848790583306,0.001692848790583306,0.001692848790583306,0.001692848790583306,0.001692848790583306
Utente 15,0.0018669466472540045,0.0018669466472540045,0.0018669466472540045,0.0039374024674049424,0.0018669466472540045,0.0018669466472540045,0.0018669466472540045,0.035387818935070266,0.0018669466472540045,0.0018669466472540045,0.0018669466472540045,0.0018669466472540045,0.0018669466472540045,0.0018669466472540045,0.0018669466472540045,0.008150145767307423,0.0018669466472540045,0.0018669466472540045,0.0018669466472540045,0.0018669466472540045,0.009211486952046995,0.0018669466472540045,0.0018669466472540045,0.0018669466472540045,0.0018669466472540045,0.0018669466472540045,0.0018669466472540045,0.0018669466472540045,0.0018669466472540045,0.0018669466472540045,0.0018669466472540045,0.0018669466472540045,0.0018669466472540045,0.0018669466472540045,0.0018669466472540045,0.0018669466472540045
Utente 16,0.00041384960125280675,0.00041384960125280675,0.00041384960125280675,0.0013713506023356604,0.00041384960125280675,0.00041384960125280675,0.00041384960125280675,0.021254200033972118,0.00041384960125280675,0.00041384960125280675,0.00041384960125280675,0.00041384960125280675,0.00041384960125280675,0.00041384960125280675,0.00041384960125280675,0.005576239041938131,0.00041384960125280675,0.004362372381019583,0.00041384960125280675,0.00041384960125280675,0.00041384960125280675,0.00041384960125280675,0.00041384960125280675,0.00041384960125280675,0.00041384960125280675,0.00041384960125280675,0.00041384960125280675,0.00041384960125280675,0.00041384960125280675,0.00041384960125280675,0.00041384960125280675,0.00041384960125280675,0.00041384960125280675,0.00041384960125280675,0.00041384960125280675,0.03309068941880258
Utente 17,0.0017964034524527138,0.0017964034524527138,0.0017964034524527138,0.0017964034524527138,0.0017964034524527138,0.0017964034524527138,0.0017964034524527138,0.042263078528045735,0.0017964034524527138,0.0017964034524527138,0.0017964034524527138,0.0017964034524527138,0.0017964034524527138,0.0017964034524527138,0.0017964034524527138,0.009514938307063152,0.0017964034524527138,0.004314582068323534,0.0017964034524527138,0.0017964034524527138,0.0017964034524527138,0.0017964034524527138,0.0017964034524527138,0.0017964034524527138,0.0017964034524527138,0.0017964034524527138,0.0017964034524527138,0.0017964034524527138,0.0017964034524527138,0.0017964034524527138,0.0017964034524527138,0.0017964034524527138,0.0017964034524527138,0.0017964034524527138,0.0017964034524527138,0.03960659889160565
Utente 18,0.0004530055680877869,0.0004530055680877869,0.0004530055680877869,0.0004530055680877869,0.0004530055680877869,0.0004530055680877869,0.0004530055680877869,0.0009837629976083614,0.0004530055680877869,0.0004530055680877869,0.0004530055680877869,0.0004530055680877869,0.0004530055680877869,0.0004530055680877869,0.0004530055680877869,0.01513488080471754,0.0004530055680877869,0.003283554166996838,0.0004530055680877869,0.0004530055680877869,0.005397152382094644,0.0004530055680877869,0.0004530055680877869,0.0004530055680877869,0.0004530055680877869,0.0004530055680877869,0.0004530055680877869,0.0004530055680877869,0.0004530055680877869,0.0004530055680877869,0.0004530055680877869,0.0004530055680877869,0.0004530055680877869,0.0004530055680877869,0.0004530055680877869,0.13288287879334884
Utente 19,0.00014583052037782683,0.00014583052037782683,0.00014583052037782683,0.00014583052037782683,0.00014583052037782683,0.00014583052037782683,0.00014583052037782683,0.003981814813399438,0.00014583052037782683,0.00014583052037782683,0.00014583052037782683,0.00014583052037782683,0.00014583052037782683,0.00014583052037782683,0.00014583052037782683,0.010898376679006349,0.00014583052037782683,0.00014583052037782683,0.00014583052037782683,0.00014583052037782683,0.011469058809554634,0.00014583052037782683,0.00014583052037782683,0.00014583052037782683,0.00014583052037782683,0.00014583052037782683,0.00014583052037782683,0.00014583052037782683,0.00014583052037782683,0.00014583052037782683,0.00014583052037782683,0.00014583052037782683,0.00014583052037782683,0.00014583052037782683,0.00014583052037782683,0.040270127773156424
Utente 20,0.001523377071083235,0.001523377071083235,0.001523377071083235,0.006776160647001948,0.001523377071083235,0.001523377071083235,0.001523377071083235,0.04079757532202233,0.001523377071083235,0.001523377071083235,0.001523377071083235,0.001523377071083235,0.001523377071083235,0.001523377071083235,0.001523377071083235,0.001523377071083235,0.001523377071083235,0.002916750128204514,0.001523377071083235,0.001523377071083235,0.0026922333393790917,0.001523377071083235,0.001523377071083235,0.001523377071083235,0.001523377071083235,0.001523377071083235,0.001523377071083235,0.001523377071083235,0.001523377071083235,0.001523377071083235,0.001523377071083235,0.001523377071083235,0.001523377071083235,0.001523377071083235,0.001523377071083235,0.001523377071083235
Utente 21,0.0007356707257393994,0.0007356707257393994,0.0007356707257393994,0.0007356707257393994,0.0007356707257393994,0.0007356707257393994,0.0007356707257393994,0.025685848804817463,0.0007356707257393994,0.0007356707257393994,0.0007356707257393994,0.0007356707257393994,0.0007356707257393994,0.0007356707257393994,0.0007356707257393994,0.011636045378931282,0.0007356707257393994,0.0007356707257393994,0.0007356707257393994,0.0007356707257393994,0.00763377557779804,0.0007356707257393994,0.0007356707257393994,0.0007356707257393994,0.0007356707257393994,0.0007356707257393994,0.0007356707257393994,0.0007356707257393994,0.0007356707257393994,0.0007356707257393994,0.0007356707257393994,0.0007356707257393994,0.0007356707257393994,0.0007356707257393994,0.0007356707257393994,0.0007356707257393994
Utente 22,0.0025929187830860253,0.0025929187830860253,0.0025929187830860253,0.0025929187830860253,0.0025929187830860253,0.0025929187830860253,0.0025929187830860253,0.058509184792320534,0.0025929187830860253,0.0025929187830860253,0.0025929187830860253,0.0025929187830860253,0.0025929187830860253,0.0025929187830860253,0.0025929187830860253,0.01726666595105908,0.0025929187830860253,0.0025929187830860253,0.0025929187830860253,0.0025929187830860253,0.005141606770545219,0.0025929187830860253,0.0025929187830860253,0.0025929187830860253,0.0025929187830860253,0.0025929187830860253,0.0025929187830860253,0.0025929187830860253,0.0025929187830860253,0.0025929187830860253,0.0025929187830860253,0.0025929187830860253,0.0025929187830860253,0.0025929187830860253,0.0025929187830860253,0.0025929187830860253
Utente 23,0.004728924323335215,0.004728924323335215,0.004728924323335215,0.004728924323335215,0.004728924323335215,0.004728924323335215,0.004728924323335215,0.013905454551415435,0.004728924323335215,0.004728924323335215,0.004728924323335215,0.004728924323335215,0.004728924323335215,0.004728924323335215,0.004728924323335215,0.010423316608733676,0.004728924323335215,0.005183952181304119,0.004728924323335215,0.004728924323335215,0.0050411645469296,0.004728924323335215,0.004728924323335215,0.004728924323335215,0.004728924323335215,0.004728924323335215,0.004728924323335215,0.004728924323335215,0.004728924323335215,0.004728924323335215,0.004728924323335215,0.004728924323335215,0.004728924323335215,0.004728924323335215,0.004728924323335215,0.004728924323335215
Utente 24,7.82092376525514e-05,7.82092376525514e-05,7.82092376525514e-05,7.82092376525514e-05,7.82092376525514e-05,7.82092376525514e-05,7.82092376525514e-05,0.031197477938035997,7.82092376525514e-05,7.82092376525514e-05,7.82092376525514e-05,7.82092376525514e-05,7.82092376525514e-05,0.001376560812122739,7.82092376525514e-05,0.009730113210259171,7.82092376525514e-05,7.82092376525514e-05,7.82092376525514e-05,7.82092376525514e-05,0.0061919188715414165,7.82092376525514e-05,7.82092376525514e-05,7.82092376525514e-05,7.82092376525514e-05,7.82092376525514e-05,7.82092376525514e-05,7.82092376525514e-05,7.82092376525514e-05,7.82092376525514e-05,7.82092376525514e-05,7.82092376525514e-05,7.82092376525514e-05,7.82092376525514e-05,7.82092376525514e-05,7.82092376525514e-05
Utente 25,0.001644750105923519,0.001644750105923519,0.001644750105923519,0.005964300916348848,0.001644750105923519,0.001644750105923519,0.001644750105923519,0.014639695432960138,0.001644750105923519,0.001644750105923519,0.001644750105923519,0.001644750105923519,0.001644750105923519,0.001644750105923519,0.001644750105923519,0.012781808497798,0.001644750105923519,0.001644750105923519,0.001644750105923519,0.001644750105923519,0.011717798140410044,0.001644750105923519,0.001644750105923519,0.001644750105923519,0.001644750105923519,0.001644750105923519,0.001644750105923519,0.001644750105923519,0.001644750105923519,0.001644750105923519,0.001644750105923519,0.001644750105923519,0.001644750105923519,0.001644750105923519,0.001644750105923519,0.03475041918575771
Utente 26,0.0019705553155939296,0.0019705553155939296,0.0019705553155939296,0.0022014883643807445,0.0019705553155939296,0.0019705553155939296,0.0019705553155939296,0.039313485057002405,0.0019705553155939296,0.0019705553155939296,0.0019705553155939296,0.0019705553155939296,0.0019705553155939296,0.0019705553155939296,0.0019705553155939296,0.006834014235651657,0.0019705553155939296,0.002629437667585922,0.0019705553155939296,0.0019705553155939296,0.0019705553155939296,0.0019705553155939296,0.0019705553155939296,0.0019705553155939296,0.0019705553155939296,0.0019705553155939296,0.0019705553155939296,0.0019705553155939296,0.0019705553155939296,0.0019705553155939296,0.0019705553155939296,0.0019705553155939296,0.0019705553155939296,0.0019705553155939296,0.0019705553155939296,0.1332637145953088
Utente 27,0.0013904085864411035,0.0013904085864411035,0.0013904085864411035,0.008305594292024997,0.0013904085864411035,0.0013904085864411035,0.0013904085864411035,0.020974723030040762,0.0013904085864411035,0.0013904085864411035,0.0013904085864411035,0.0013904085864411035,0.0013904085864411035,0.004407799892455071,0.0013904085864411035,0.005087413897507213,0.0013904085864411035,0.0013904085864411035,0.0013904085864411035,0.0013904085864411035,0.01751130062428008,0.0013904085864411035,0.0013904085864411035,0.0013904085864411035,0.0013904085864411035,0.0013904085864411035,0.0013904085864411035,0.0013904085864411035,0.0013904085864411035,0.0013904085864411035,0.0013904085864411035,0.0013904085864411035,0.0013904085864411035,0.0013904085864411035,0.0013904085864411035,0.0013904085864411035
Utente 28,6.582971925633618e-05,6.582971925633618e-05,6.582971925633618e-05,0.002738851005337234,6.582971925633618e-05,6.582971925633618e-05,6.582971925633618e-05,0.04705665569901397,6.582971925633618e-05,6.582971925633618e-05,6.582971925633618e-05,6.582971925633618e-05,6.582971925633618e-05,0.003147924024853749,6.582971925633618e-05,0.0117478848822419,6.582971925633618e-05,0.0005754432107599806,6.582971925633618e-05,6.582971925633618e-05,6.582971925633618e-05,6.582971925633618e-05,6.582971925633618e-05,6.582971925633618e-05,6.582971925633618e-05,6.582971925633618e-05,6.582971925633618e-05,6.582971925633618e-05,6.582971925633618e-05,6.582971925633618e-05,6.582971925633618e-05,6.582971925633618e-05,6.582971925633618e-05,6.582971925633618e-05,6.582971925633618e-05,0.036752115380018005
Utente 29,0.000817868561605832,0.000817868561605832,0.000817868561605832,0.000817868561605832,0.000817868561605832,0.000817868561605832,0.000817868561605832,0.03757324911396917,0.000817868561605832,0.000817868561605832,0.000817868561605832,0.000817868561605832,0.000817868561605832,0.000817868561605832,0.000817868561605832,0.011026801222304237,0.000817868561605832,0.000817868561605832,0.000817868561605832,0.000817868561605832,0.001113735666111333,0.000817868561605832,0.000817868561605832,0.000817868561605832,0.000817868561605832,0.000817868561605832,0.000817868561605832,0.000817868561605832,0.000817868561605832,0.000817868561605832,0.000817868561605832,0.000817868561605832,0.000817868561605832,0.000817868561605832,0.000817868561605832,0.000817868561605832
Utente 30,0.00012642371678880455,0.00012642371678880455,0.00012642371678880455,0.00012642371678880455,0.00012642371678880455,0.00012642371678880455,0.00012642371678880455,0.00012642371678880455,0.00012642371678880455,0.00012642371678880455,0.00012642371678880455,0.00012642371678880455,0.00012642371678880455,0.00012642371678880455,0.00012642371678880455,0.013067533959070331,0.00012642371678880455,0.00012642371678880455,0.00012642371678880455,0.00012642371678880455,0.012862957275595015,0.00012642371678880455,0.00012642371678880455,0.00012642371678880455,0.00012642371678880455,0.00012642371678880455,0.00012642371678880455,0.00012642371678880455,0.00012642371678880455,0.00012642371678880455,0.00012642371678880455,0.00012642371678880455,0.00012642371678880455,0.00012642371678880455,0.00012642371678880455,0.13145762346163675
Utente 31,0.004353794840524932,0.004353794840524932,0.004353794840524932,0.006080822773890012,0.004353794840524932,0.004353794840524932,0.004353794840524932,0.014564702478880786,0.004353794840524932,0.004353794840524932,0.004353794840524932,0.004353794840524932,0.004353794840524932,0.004353794840524932,0.004353794840524932,0.009336171379738741,0.004353794840524932,0.005281030828012356,0.004353794840524932,0.004353794840524932,0.004353794840524932,0.004353794840524932,0.004353794840524932,0.004353794840524932,0.004353794840524932,0.004353794840524932,0.004353794840524932,0.004353794840524932,0.004353794840524932,0.004353794840524932,0.004353794840524932,0.004353794840524932,0.004353794840524932,0.004353794840524932,0.004353794840524932,0.004353794840524932
Utente 32,0.0003958504742919491,0.0003958504742919491,0.0003958504742919491,0.0003958504742919491,0.0003958504742919491,0.0003958504742919491,0.0003958504742919491,0.014771934529801118,0.0003958504742919491,0.0003958504742919491,0.0003958504742919491,0.0003958504742919491,0.0003958504742919491,0.0003958504742919491,0.0003958504742919491,0.008429248050765522,0.0003958504742919491,0.0003958504742919491,0.0003958504742919491,0.0003958504742919491,0.0003958504742919491,0.0003958504742919491,0.0003958504742919491,0.0003958504742919491,0.0003958504742919491,0.0003958504742919491,0.0003958504742919491,0.0003958504742919491,0.0003958504742919491,0.0003958504742919491,0.0003958504742919491,0.0003958504742919491,0.0003958504742919491,0.0003958504742919491,0.0003958504742919491,0.03508766482686333
Utente 33,0.005383825939482657,0.005383825939482657,0.005383825939482657,0.005383825939482657,0.005383825939482657,0.005383825939482657,0.005383825939482657,0.05798739935443225,0.005383825939482657,0.005383825939482657,0.005383825939482657,0.005383825939482657,0.005383825939482657,0.005383825939482657,0.005383825939482657,0.011518108791544074,0.005383825939482657,0.005383825939482657,0.005383825939482657,0.005383825939482657,0.006150946388426315,0.005383825939482657,0.005383825939482657,0.005383825939482657,0.005383825939482657,0.005383825939482657,0.005383825939482657,0.005383825939482657,0.005383825939482657,0.005383825939482657,0.005383825939482657,0.005383825939482657,0.005383825939482657,0.005383825939482657,0.005383825939482657,0.1372434282386919
Utente 34,0.004971995961545189,0.004971995961545189,0.004971995961545189,0.004971995961545189,0.004971995961545189,0.004971995961545189,0.004971995961545189,0.034785521236541724,0.004971995961545189,0.004971995961545189,0.004971995961545189,0.004971995961545189,0.004971995961545189,0.00604723520225363,0.004971995961545189,0.006435192565284686,0.004971995961545189,0.004971995961545189,0.004971995961545189,0.004971995961545189,0.004971995961545189,0.004971995961545189,0.004971995961545189,0.004971995961545189,0.004971995961545189,0.004971995961545189,0.004971995961545189,0.004971995961545189,0.004971995961545189,0.004971995961545189,0.004971995961545189,0.004971995961545189,0.004971995961545189,0.004971995961545189,0.004971995961545189,0.004971995961545189
Utente 35,0.0024939725295210838,0.0024939725295210838,0.0024939725295210838,0.0024939725295210838,0.0024939725295210838,0.0024939725295210838,0.0024939725295210838,0.02831148821258831,0.0024939725295210838,0.0024939725295210838,0.0024939725295210838,0.0024939725295210838,0.0024939725295210838,0.004231679392682325,0.0024939725295210838,0.004514329126154783,0.0024939725295210838,0.0038686899331545773,0.0024939725295210838,0.0024939725295210838,0.012645136254869363,0.0024939725295210838,0.0024939725295210838,0.0024939725295210838,0.0024939725295210838,0.0024939725295210838,0.0024939725295210838,0.0024939725295210838,0.0024939725295210838,0.0024939725295210838,0.0024939725295210838,0.0024939725295210838,0.0024939725295210838,0.0024939725295210838,0.0024939725295210838,0.0024939725295210838
Utente 36,0.0016503910157935847,0.0016503910157935847,0.0016503910157935847,0.0016503910157935847,0.0016503910157935847,0.0016503910157935847,0.0016503910157935847,0.019327793525063693,0.0016503910157935847,0.0016503910157935847,0.0016503910157935847,0.0016503910157935847,0.0016503910157935847,0.0016503910157935847,0.0016503910157935847,0.013285238311937009,0.0016503910157935847,0.004878047339752976,0.0016503910157935847,0.0016503910157935847,0.0017044519541358878,0.0016503910157935847,0.0016503910157935847,0.0016503910157935847,0.0016503910157935847,0.0016503910157935847,0.0016503910157935847,0.0016503910157935847,0.0016503910157935847,0.0016503910157935847,0.0016503910157935847,0.0016503910157935847,0.0016503910157935847,0.0016503910157935847,0.0016503910157935847,0.0016503910157935847
Utente 37,0.0008298650392055271,0.0008298650392055271,0.0008298650392055271,0.0008298650392055271,0.0008298650392055271,0.0008298650392055271,0.0008298650392055271,0.003334790223832641,0.0008298650392055271,0.0008298650392055271,0.0008298650392055271,0.0008298650392055271,0.0008298650392055271,0.0008298650392055271,0.0008298650392055271,0.011953103582368358,0.0008298650392055271,0.0008298650392055271,0.0008298650392055271,0.0008298650392055271,0.0030780132375991844,0.0008298650392055271,0.0008298650392055271,0.0008298650392055271,0.0008298650392055271,0.0008298650392055271,0.0008298650392055271,0.0008298650392055271,0.0008298650392055271,0.0008298650392055271,0.0008298650392055271,0.0008298650392055271,0.0008298650392055271,0.0008298650392055271,0.0008298650392055271,0.034104039790630966
